event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,debate_abstained,debate_confidence,reld_r_ind,reld_r_mkt,reld_beats_market,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,event_VaR_T1,expected_MDD_T1,tail_prob_T1,risk_lo_T1,risk_hi_T1,event_VaR_T5,expected_MDD_T5,tail_prob_T5,risk_lo_T5,risk_hi_T5,event_VaR_T20,expected_MDD_T20,tail_prob_T20,risk_lo_T20,risk_hi_T20,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2023-10-20,中国商务部、海关总署发布2023年第39号公告，对石墨相关物项实施出口,801890,0.001649,+,+,True,0.0108,0.0135,0.5833,0.9167,-1.0727,0.5417,False,-,+,True,,,,,,-0.01915,0.0115,0.05,-0.02587,0.07754,0.0,-0.01162,0.00189,0.05,-0.01527,0.02691,-0.01915,0.0115,0.05,-0.02587,0.07754,-0.00703,0.02925,0.05,-0.02137,0.17693,False,False,False,False
2023-10-20,中国商务部、海关总署发布2023年第39号公告，对石墨相关物项实施出口,801050,0.012059,+,+,True,0.0091,0.0118,0.5,0.9583,-1.8678,0.5,False,-,+,True,,,,,,-0.05165,0.02515,0.05,-0.06181,0.07572,0.0,-0.01795,0.00313,0.05,-0.02307,0.03611,-0.05165,0.02515,0.05,-0.06181,0.07572,-0.09593,0.06914,0.05,-0.11896,0.17431,True,False,True,True
2023-10-20,中国商务部、海关总署发布2023年第39号公告，对石墨相关物项实施出口,801030,0.016592,+,+,True,0.0077,0.0099,0.5417,0.8333,3.7032,0.5417,False,+,+,False,,,,,,-0.01534,0.0083,0.05,-0.01941,0.03666,0.0,-0.00857,0.00169,0.05,-0.01067,0.01365,-0.01534,0.0083,0.05,-0.01941,0.03666,-0.02063,0.02034,0.05,-0.02841,0.08224,False,False,True,True
2023-10-31,中央金融工作会议：加快建设金融强国（五年一度重磅会议）,801780,-0.005589,-,-,True,0.0043,0.0053,0.4583,1.0,-3.4061,0.4583,False,-,,False,,,,,,-0.04847,0.02382,0.05,-0.05523,0.02599,0.0,-0.02117,0.00672,0.05,-0.02451,0.01409,-0.04847,0.02382,0.05,-0.05523,0.02599,-0.09594,0.05401,0.05,-0.10702,0.04853,False,False,False,True
2023-10-31,中央金融工作会议：加快建设金融强国（五年一度重磅会议）,801790,0.022559,+,+,True,0.0107,0.0129,0.4167,0.9583,-1.9024,0.4167,False,-,+,True,,,,,,-0.02247,0.0144,0.05,-0.03299,0.10795,0.0,-0.01835,0.00314,0.05,-0.02373,0.03837,-0.02247,0.0144,0.05,-0.03299,0.10795,0.03438,0.02928,0.05,0.0145,0.28551,True,False,True,True
2023-10-31,中央金融工作会议：加快建设金融强国（五年一度重磅会议）,801180,0.004878,+,+,True,0.0093,0.0122,0.5833,1.0,0.8421,0.5417,False,-,+,True,,,,,,-0.07244,0.03409,0.05,-0.08517,0.09495,0.0,-0.03528,0.00928,0.05,-0.04184,0.03389,-0.07244,0.03409,0.05,-0.08517,0.09495,-0.15931,0.09212,0.05,-0.18273,0.16577,False,True,True,True
2024-01-24,央行降准0.5pp+支农支小再贷款利率降25bp,801780,0.052112,+,-,False,0.0099,0.0123,0.375,0.5833,-3.1154,0.375,False,-,,False,,,,,,-0.02236,0.01077,0.05,-0.02582,0.02123,0.0,-0.01081,0.00292,0.05,-0.01277,0.0099,-0.02236,0.01077,0.05,-0.02582,0.02123,-0.04389,0.0256,0.05,-0.0507,0.03896,False,False,False,True
2024-01-24,央行降准0.5pp+支农支小再贷款利率降25bp,801790,0.029548,+,-,False,0.0142,0.0186,0.4583,0.8333,-3.1218,0.4583,False,-,,False,,,,,,-0.05447,0.02659,0.05,-0.06054,0.02605,0.0,-0.0205,0.00631,0.05,-0.02383,0.01458,-0.05447,0.02659,0.05,-0.06054,0.02605,-0.14098,0.08359,0.05,-0.15359,0.01862,False,False,False,False
2024-01-24,央行降准0.5pp+支农支小再贷款利率降25bp,801180,0.030768,+,-,False,0.0236,0.0297,0.5,0.75,-0.6679,0.5,False,-,,False,,,,,,-0.09799,0.04998,0.05,-0.10886,0.0385,0.0,-0.03832,0.01331,0.05,-0.04393,0.02088,-0.09799,0.04998,0.05,-0.10886,0.0385,-0.22474,0.12737,0.05,-0.24682,0.0442,False,False,False,True
2024-01-24,央行降准0.5pp+支农支小再贷款利率降25bp,801710,0.007479,+,-,False,0.0172,0.0213,0.4583,0.7083,-0.3884,0.4583,False,-,+,True,,,,,,-0.07965,0.04206,0.05,-0.0877,0.01859,0.0,-0.02747,0.00867,0.05,-0.03183,0.01853,-0.07965,0.04206,0.05,-0.0877,0.01859,-0.18944,0.11593,0.05,-0.2047,0.00382,False,False,False,True
2024-02-05,A股春节前急跌：沪指失守2700后V型反转,801790,-0.012597,-,+,False,0.0106,0.0142,0.5417,0.9583,2.9742,0.5417,False,-,+,True,,,,,,7e-05,0.00717,0.05,-0.00818,0.10077,0.0,-0.01198,0.0018,0.05,-0.01627,0.03321,7e-05,0.00717,0.05,-0.00818,0.10077,0.04441,0.02198,0.05,0.02923,0.24357,False,True,True,True
2024-02-05,A股春节前急跌：沪指失守2700后V型反转,801780,-0.034132,-,+,False,0.0099,0.0124,0.5,0.75,2.1534,0.5,False,-,+,True,,,,,,0.03445,0.00031,0.05,0.03103,0.08219,0.0,0.0006,0.0001,0.05,-0.00145,0.02226,0.03445,0.00031,0.05,0.03103,0.08219,0.13504,0.00346,0.05,0.12773,0.22971,True,True,True,True
2024-02-05,A股春节前急跌：沪指失守2700后V型反转,801750,0.034151,+,+,True,0.0256,0.0336,0.4167,0.7083,-2.7924,0.375,False,-,+,True,,,,,,-0.04829,0.0266,0.05,-0.06541,0.14665,0.0,-0.02514,0.00396,0.05,-0.03345,0.06255,-0.04829,0.0266,0.05,-0.06541,0.14665,-0.09697,0.07729,0.05,-0.12736,0.27398,False,True,True,True
2024-02-05,A股春节前急跌：沪指失守2700后V型反转,801080,0.039127,+,+,True,0.0224,0.0289,0.4583,0.6667,-3.3859,0.4583,False,+,+,False,,,,,,-0.02889,0.01616,0.05,-0.0392,0.09346,0.0,-0.01668,0.0027,0.05,-0.02199,0.03929,-0.02889,0.01616,0.05,-0.0392,0.09346,-0.06781,0.05435,0.05,-0.08809,0.17731,False,True,True,True
2024-02-07,证监会主席换帅：吴清接任易会满,801790,-0.00335,-,+,False,0.0105,0.0133,0.5417,1.0,1.6797,0.5417,False,-,+,True,,,,,,0.00451,0.0071,0.05,-0.00416,0.11339,0.0,-0.00876,0.00115,0.05,-0.01306,0.03664,0.00451,0.0071,0.05,-0.00416,0.11339,0.09314,0.01866,0.05,0.07626,0.30903,True,True,True,True
2024-02-07,证监会主席换帅：吴清接任易会满,801780,-0.010135,-,+,False,0.0259,0.0281,0.4167,0.8333,0.0183,0.4167,False,-,+,True,,,,,,0.15504,0.0,0.05,0.15125,0.20253,0.0,0.02876,0.0,0.05,0.02682,0.04927,0.15504,0.0,0.05,0.15125,0.20253,0.50157,0.0,0.05,0.49463,0.59713,False,True,True,True
2024-02-20,LPR非对称下调：1年期维持3.45%，5年期大降至3.95%(-25,801180,0.024702,+,-,False,0.0146,0.0187,0.5,1.0,-0.9393,0.5,False,-,,False,,,,,,-0.14077,0.06925,0.05,-0.15892,0.06731,0.0,-0.05555,0.01705,0.05,-0.06457,0.03968,-0.14077,0.06925,0.05,-0.15892,0.06731,-0.33293,0.1897,0.05,-0.36393,0.07912,False,False,False,False
2024-02-20,LPR非对称下调：1年期维持3.45%，5年期大降至3.95%(-25,801710,0.01431,+,+,True,0.0089,0.0124,0.5833,1.0,1.5249,0.5833,False,-,+,True,,,,,,-0.04216,0.02104,0.05,-0.05471,0.10175,0.0,-0.02557,0.00527,0.05,-0.03157,0.03771,-0.04216,0.02104,0.05,-0.05471,0.10175,-0.009,0.04035,0.05,-0.03066,0.27122,True,True,True,True
2024-02-20,LPR非对称下调：1年期维持3.45%，5年期大降至3.95%(-25,801780,-0.010944,-,-,True,0.0073,0.0103,0.5417,0.875,-3.1386,0.4583,False,-,,False,,,,,,-0.02774,0.01391,0.05,-0.03132,0.01567,0.0,-0.01071,0.00311,0.05,-0.01254,0.00856,-0.02774,0.01391,0.05,-0.03132,0.01567,-0.04427,0.02531,0.05,-0.051,0.0399,False,False,False,False
2024-03-13,推动大规模设备更新和消费品以旧换新行动方案,801890,0.02011,+,+,True,0.0133,0.0184,0.5833,0.9167,2.3102,0.5833,False,+,,False,,,,,,-0.07141,0.03334,0.05,-0.08599,0.10939,0.0,-0.0341,0.00733,0.05,-0.04176,0.04677,-0.07141,0.03334,0.05,-0.08599,0.10939,-0.1304,0.08269,0.05,-0.15783,0.20978,False,True,True,False
2024-03-13,推动大规模设备更新和消费品以旧换新行动方案,801040,0.017119,+,+,True,0.0113,0.0139,0.5,0.9583,4.3998,0.5,False,+,+,False,,,,,,0.00779,0.00552,0.05,-0.00037,0.10093,0.0,-0.00951,0.00131,0.05,-0.0136,0.03363,0.00779,0.00552,0.05,-0.00037,0.10093,0.07244,0.01799,0.05,0.05671,0.26224,False,True,True,False
2024-03-13,推动大规模设备更新和消费品以旧换新行动方案,801030,0.022039,+,+,True,0.0143,0.0181,0.5,0.9167,0.2062,0.5,False,+,+,False,,,,,,-0.02103,0.01673,0.05,-0.03325,0.14574,0.0,-0.02882,0.0053,0.05,-0.03651,0.05235,-0.02103,0.01673,0.05,-0.03325,0.14574,0.03597,0.03918,0.05,0.01071,0.36204,False,True,True,False
2024-03-13,推动大规模设备更新和消费品以旧换新行动方案,801880,0.04239,+,+,True,0.0126,0.0169,0.5833,0.9583,0.953,0.5833,False,+,+,False,,,,,,-0.04104,0.02168,0.05,-0.05495,0.12332,0.0,-0.02667,0.00498,0.05,-0.03365,0.04703,-0.04104,0.02168,0.05,-0.05495,0.12332,-0.07189,0.06264,0.05,-0.09804,0.25633,True,True,True,True
2024-04-12,国务院新国九条：推动资本市场高质量发展,801790,-0.003087,-,+,False,0.0129,0.0168,0.6667,0.875,3.7485,0.6667,False,-,+,True,,,,,,0.00448,0.00701,0.05,-0.00392,0.10445,0.0,-0.0058,0.00073,0.05,-0.01014,0.03998,0.00448,0.00701,0.05,-0.00392,0.10445,0.07495,0.01921,0.05,0.05886,0.27169,False,False,True,True
2024-04-12,国务院新国九条：推动资本市场高质量发展,801780,0.028432,+,-,False,0.0073,0.0096,0.375,0.8333,-7.7709,0.2917,False,-,+,True,,,,,,-0.03015,0.01455,0.05,-0.03495,0.02471,0.0,-0.01347,0.00383,0.05,-0.0158,0.01118,-0.03015,0.01455,0.05,-0.03495,0.02471,-0.0582,0.03293,0.05,-0.06645,0.05112,True,False,False,False
2024-05-14,美国对华301关税：电动车100%+电池25%+太阳能50%,801880,-0.018169,-,-,True,0.031,0.0321,0.4167,1.0,2.4969,0.4167,False,-,-,False,,,,,,-0.29781,0.20492,0.2255,-0.31351,-0.09489,0.0,-0.08652,0.04566,0.424,-0.09493,0.00223,-0.29781,0.20492,0.2255,-0.31351,-0.09489,-0.85603,0.66944,0.05,-0.88825,-0.44688,False,True,True,True
2024-05-14,美国对华301关税：电动车100%+电池25%+太阳能50%,801730,-0.024487,-,-,True,0.0079,0.0098,0.75,1.0,9.2617,0.7083,False,-,,False,,,,,,-0.08618,0.04006,0.05,-0.09874,0.06977,0.0,-0.03745,0.00997,0.05,-0.04434,0.03523,-0.08618,0.04006,0.05,-0.09874,0.06977,-0.18368,0.10285,0.05,-0.20871,0.13019,True,True,True,True
2024-05-14,美国对华301关税：电动车100%+电池25%+太阳能50%,801080,0.00901,+,-,False,0.0113,0.0136,0.5417,1.0,0.6063,0.5417,False,-,,False,,,,,,-0.13033,0.06246,0.05,-0.14758,0.06709,0.0,-0.04975,0.01468,0.05,-0.05811,0.03845,-0.13033,0.06246,0.05,-0.14758,0.06709,-0.25155,0.14092,0.05,-0.2823,0.12635,False,True,False,True
2024-05-17,房地产新政5·17：取消房贷利率下限+首付15%+3000亿保障房再贷,801180,0.027905,+,+,True,0.0198,0.0247,0.2917,0.9583,-7.381,0.2917,False,-,+,True,,,,,,-0.08049,0.03795,0.05,-0.09783,0.1264,0.0,-0.04195,0.01034,0.05,-0.05023,0.04535,-0.08049,0.03795,0.05,-0.09783,0.1264,-0.12434,0.08501,0.05,-0.15431,0.28054,False,True,True,False
2024-05-17,房地产新政5·17：取消房贷利率下限+首付15%+3000亿保障房再贷,801710,-0.010448,-,+,False,0.0151,0.0172,0.375,1.0,-7.8658,0.375,False,-,+,True,,,,,,-0.02357,0.01593,0.05,-0.03397,0.12885,0.0,-0.02291,0.00415,0.05,-0.02914,0.04281,-0.02357,0.01593,0.05,-0.03397,0.12885,0.00564,0.04008,0.05,-0.01751,0.29958,True,True,False,False
2024-05-17,房地产新政5·17：取消房贷利率下限+首付15%+3000亿保障房再贷,801780,0.015168,+,+,True,0.0121,0.0141,0.4167,0.9583,-3.6181,0.4167,False,-,+,True,,,,,,0.03474,0.00085,0.05,0.02992,0.09985,0.0,-0.00025,0.00017,0.05,-0.00286,0.02733,0.03474,0.00085,0.05,0.02992,0.09985,0.15533,0.00456,0.05,0.14475,0.28158,True,True,True,False
2024-05-24,证监会发布《上市公司股东减持股份管理暂行办法》及沪深北交易所配套细则,801790,-0.005881,-,-,True,0.0069,0.0085,0.7083,1.0,6.7496,0.7083,False,-,,False,,,,,,-0.07183,0.03561,0.05,-0.08319,0.04089,0.0,-0.0287,0.00765,0.05,-0.03397,0.0269,-0.07183,0.03561,0.05,-0.08319,0.04089,-0.15527,0.08838,0.05,-0.17188,0.061,True,True,True,True
2024-05-24,证监会发布《上市公司股东减持股份管理暂行办法》及沪深北交易所配套细则,801780,0.00228,+,+,True,0.0071,0.0088,0.4583,0.9167,-4.278,0.4583,False,-,,False,,,,,,-0.02736,0.01284,0.05,-0.03284,0.03813,0.0,-0.016,0.00426,0.05,-0.01894,0.01503,-0.02736,0.01284,0.05,-0.03284,0.03813,-0.03141,0.02679,0.05,-0.04113,0.0973,True,False,False,False
2024-05-24,证监会发布《上市公司股东减持股份管理暂行办法》及沪深北交易所配套细则,801750,-0.001281,-,-,True,0.0132,0.0177,0.75,1.0,3.2835,0.7083,False,-,,False,,,,,,-0.20421,0.09748,0.05,-0.23085,0.11044,0.0,-0.07856,0.02398,0.05,-0.09138,0.05674,-0.20421,0.09748,0.05,-0.23085,0.11044,-0.36966,0.20521,0.05,-0.41981,0.2116,True,True,True,True
2024-06-19,国资委：央企市值管理纳入业绩考核,801790,-0.009075,-,-,True,0.0082,0.0095,0.5,0.9583,-0.552,0.4167,False,-,,False,,,,,,-0.0462,0.0225,0.05,-0.05224,0.03121,0.0,-0.01634,0.00413,0.05,-0.01948,0.01685,-0.0462,0.0225,0.05,-0.05224,0.03121,-0.1083,0.06361,0.05,-0.12058,0.04742,True,True,True,True
2024-06-19,国资委：央企市值管理纳入业绩考核,801780,0.028208,+,+,True,0.0079,0.0104,0.5833,0.7917,1.0485,0.5833,False,-,+,True,,,,,,-0.00118,0.00468,0.05,-0.00618,0.05939,0.0,-0.0073,0.00109,0.05,-0.00994,0.02057,-0.00118,0.00468,0.05,-0.00618,0.05939,0.05601,0.00975,0.05,0.04683,0.17209,True,True,True,True
2024-07-10,证监会批准中证金融暂停转融券业务、并上调融券保证金比例申请,801790,0.00649,+,+,True,0.0082,0.0118,0.5,0.9583,1.1514,0.5,False,-,+,True,,,,,,-0.00538,0.00662,0.05,-0.0112,0.0718,0.0,-0.00887,0.00133,0.05,-0.01207,0.02482,-0.00538,0.00662,0.05,-0.0112,0.0718,0.01811,0.01954,0.05,0.00702,0.1715,True,True,True,True
2024-07-10,证监会批准中证金融暂停转融券业务、并上调融券保证金比例申请,801780,-0.011593,-,+,False,0.0136,0.0157,0.375,0.8333,-3.1537,0.375,False,-,+,True,,,,,,0.04685,0.00025,0.05,0.04263,0.10448,0.0,0.00363,4e-05,0.05,0.00118,0.02947,0.04685,0.00025,0.05,0.04263,0.10448,0.18859,0.00299,0.05,0.17991,0.30147,False,False,True,False
2024-07-10,证监会批准中证金融暂停转融券业务、并上调融券保证金比例申请,801750,-0.016594,-,-,True,0.0149,0.0201,0.5417,1.0,1.6255,0.5417,False,-,+,True,,,,,,-0.22969,0.11739,0.05,-0.25437,0.07073,0.0,-0.08208,0.02664,0.074,-0.09481,0.0522,-0.22969,0.11739,0.05,-0.25437,0.07073,-0.51556,0.30524,0.05,-0.55848,0.07328,False,False,False,False
2024-07-22,LPR双降：1年期降至3.35%(-10bp)，5年期降至3.85%(,801780,0.023156,+,-,False,0.0079,0.0094,0.3333,0.75,-6.3438,0.2917,False,-,,False,,,,,,-0.02689,0.01281,0.05,-0.0313,0.02551,0.0,-0.01122,0.00298,0.05,-0.01329,0.01063,-0.02689,0.01281,0.05,-0.0313,0.02551,-0.04949,0.02959,0.05,-0.05821,0.05218,True,True,True,False
2024-07-22,LPR双降：1年期降至3.35%(-10bp)，5年期降至3.85%(,801790,0.025813,+,+,True,0.0119,0.0146,0.375,0.9167,-1.4559,0.375,False,-,+,True,,,,,,0.00454,0.00472,0.05,-0.0018,0.08016,0.0,-0.00616,0.0008,0.05,-0.00929,0.02694,0.00454,0.00472,0.05,-0.0018,0.08016,0.0636,0.01352,0.05,0.05241,0.21421,True,False,False,True
2024-07-22,LPR双降：1年期降至3.35%(-10bp)，5年期降至3.85%(,801180,0.001992,+,-,False,0.014,0.0188,0.6667,1.0,1.888,0.6667,False,-,+,True,,,,,,-0.21059,0.10555,0.05,-0.23414,0.07475,0.0,-0.07483,0.02508,0.067,-0.08613,0.04433,-0.21059,0.10555,0.05,-0.23414,0.07475,-0.47768,0.27942,0.05,-0.52145,0.08088,True,True,True,True
2024-07-22,LPR双降：1年期降至3.35%(-10bp)，5年期降至3.85%(,801710,0.012554,+,-,False,0.0103,0.0119,0.6667,1.0,6.7279,0.6667,False,-,,False,,,,,,-0.08947,0.04313,0.05,-0.09978,0.05038,0.0,-0.03151,0.00861,0.05,-0.03718,0.02825,-0.08947,0.04313,0.05,-0.09978,0.05038,-0.17061,0.09661,0.05,-0.19194,0.10946,True,True,True,True
2024-08-05,全球科技股黑色星期一：日股暴跌12.4%+美科技股急挫联动,801080,-0.027684,-,-,True,0.0161,0.0198,0.4167,0.9583,2.1767,0.4167,False,-,-,False,,,,,,-0.16076,0.09017,0.05,-0.17581,0.00828,0.0,-0.0475,0.01753,0.11,-0.05411,0.02215,-0.16076,0.09017,0.05,-0.17581,0.00828,-0.39204,0.26089,0.05,-0.41466,-0.07915,True,True,True,True
2024-08-05,全球科技股黑色星期一：日股暴跌12.4%+美科技股急挫联动,801750,-0.042203,-,-,True,0.0166,0.019,0.3333,1.0,-3.6779,0.3333,False,+,,False,,,,,,-0.11846,0.054,0.05,-0.13622,0.12501,0.0,-0.04842,0.0122,0.05,-0.05777,0.05026,-0.11846,0.054,0.05,-0.13622,0.12501,-0.21963,0.13099,0.05,-0.2619,0.27212,True,True,True,True
2024-08-05,全球科技股黑色星期一：日股暴跌12.4%+美科技股急挫联动,801790,-0.007489,-,-,True,0.0082,0.0111,0.5,0.9583,-2.5542,0.4583,False,-,,False,,,,,,-0.05026,0.0238,0.05,-0.05718,0.03613,0.0,-0.01964,0.00549,0.05,-0.0231,0.01685,-0.05026,0.0238,0.05,-0.05718,0.03613,-0.1111,0.06469,0.05,-0.12349,0.05637,True,True,True,True
2024-08-05,全球科技股黑色星期一：日股暴跌12.4%+美科技股急挫联动,801770,-0.029484,-,+,False,0.0116,0.0158,0.4583,0.9583,-2.5581,0.4583,False,-,+,True,,,,,,-0.04645,0.02282,0.05,-0.05768,0.10082,0.0,-0.02277,0.00434,0.05,-0.0286,0.03872,-0.04645,0.02282,0.05,-0.05768,0.10082,-0.02132,0.04489,0.05,-0.04611,0.26773,False,False,False,False
2024-08-15,商务部、海关总署发布对锑、超硬材料相关物项实施出口管制的公告（2024,801080,-0.020521,-,+,False,0.0134,0.0166,0.5,1.0,-3.6908,0.5,False,-,+,True,,,,,,-0.04862,0.0256,0.05,-0.06365,0.14125,0.0,-0.02723,0.00475,0.05,-0.035,0.05472,-0.04862,0.0256,0.05,-0.06365,0.14125,-0.04376,0.05793,0.05,-0.07447,0.31193,True,True,False,False
2024-08-15,商务部、海关总署发布对锑、超硬材料相关物项实施出口管制的公告（2024,801880,-0.017639,-,+,False,0.0096,0.0118,0.5417,1.0,1.2829,0.5417,False,+,+,False,,,,,,-0.06239,0.02878,0.05,-0.07506,0.09,0.0,-0.03162,0.00759,0.05,-0.03801,0.03577,-0.06239,0.02878,0.05,-0.07506,0.09,-0.1242,0.0755,0.05,-0.14724,0.16832,True,True,False,False
2024-08-15,商务部、海关总署发布对锑、超硬材料相关物项实施出口管制的公告（2024,801110,0.012918,+,-,False,0.0103,0.0128,0.5833,1.0,1.2128,0.5417,False,-,+,True,,,,,,-0.07342,0.03544,0.05,-0.08285,0.04129,0.0,-0.02505,0.00655,0.05,-0.02972,0.02432,-0.07342,0.03544,0.05,-0.08285,0.04129,-0.1357,0.07835,0.05,-0.15245,0.0876,False,False,False,False
2024-08-15,商务部、海关总署发布对锑、超硬材料相关物项实施出口管制的公告（2024,801890,-0.01801,-,+,False,0.0097,0.0117,0.375,1.0,-6.522,0.375,False,-,+,True,,,,,,-0.07978,0.03671,0.05,-0.09541,0.12981,0.0,-0.03899,0.00846,0.05,-0.04766,0.05253,-0.07978,0.03671,0.05,-0.09541,0.12981,-0.16189,0.10029,0.05,-0.19429,0.2484,True,True,False,False
2024-08-15,商务部、海关总署发布对锑、超硬材料相关物项实施出口管制的公告（2024,801050,0.008483,+,+,True,0.0126,0.0167,0.5833,1.0,0.3101,0.5833,False,+,+,False,,,,,,-0.02928,0.02055,0.05,-0.04412,0.17398,0.0,-0.02723,0.00447,0.05,-0.03568,0.06196,-0.02928,0.02055,0.05,-0.04412,0.17398,0.01172,0.05382,0.05,-0.02002,0.42159,True,True,True,True
2024-08-15,商务部、海关总署发布对锑、超硬材料相关物项实施出口管制的公告（2024,801030,-0.029439,-,-,True,0.008,0.0099,0.4583,1.0,-3.436,0.4167,False,+,,False,,,,,,-0.06464,0.02994,0.05,-0.07572,0.06499,0.0,-0.03231,0.00946,0.05,-0.03777,0.02534,-0.06464,0.02994,0.05,-0.07572,0.06499,-0.13365,0.07772,0.05,-0.1532,0.12458,False,True,True,True
2024-09-09,证监会科八条：进一步强化科创板硬科技定位,801080,-0.014621,-,+,False,0.0334,0.0468,0.5833,0.8333,5.8363,0.5417,False,-,+,True,,,,,,-0.0415,0.02463,0.05,-0.05853,0.15571,0.0,-0.01909,0.00273,0.05,-0.0266,0.06021,-0.0415,0.02463,0.05,-0.05853,0.15571,-0.06692,0.06964,0.05,-0.10158,0.32202,False,False,False,True
2024-09-09,证监会科八条：进一步强化科创板硬科技定位,801750,0.011147,+,+,True,0.0357,0.0484,0.6667,0.8333,6.8599,0.625,False,+,-,True,,,,,,-0.046,0.0278,0.05,-0.06635,0.19989,0.0,-0.02947,0.00449,0.05,-0.03977,0.07917,-0.046,0.0278,0.05,-0.06635,0.19989,-0.07829,0.08491,0.05,-0.11687,0.39309,False,True,False,True
2024-09-09,证监会科八条：进一步强化科创板硬科技定位,801770,0.03541,+,+,True,0.0277,0.0419,0.6667,0.875,5.2295,0.625,False,-,+,True,,,,,,-0.0527,0.02911,0.05,-0.07477,0.18503,0.0,-0.04185,0.00802,0.05,-0.05249,0.07037,-0.0527,0.02911,0.05,-0.07477,0.18503,-0.05322,0.0724,0.05,-0.08862,0.40331,True,True,True,True
2024-09-09,证监会科八条：进一步强化科创板硬科技定位,801790,0.019094,+,+,True,0.0297,0.0401,0.5417,0.5833,5.7438,0.5417,False,-,+,True,,,,,,0.02096,0.00303,0.05,0.01454,0.10556,0.0,-0.00244,0.00036,0.05,-0.00581,0.03307,0.02096,0.00303,0.05,0.01454,0.10556,0.11064,0.012,0.05,0.09749,0.2798,False,False,False,True
2024-09-24,央行、金监总局、证监会联合发布一揽子金融政策,801780,-0.147169,-,+,False,0.019,0.0243,0.5417,0.5833,3.3202,0.5417,False,-,+,True,,,,,,-0.01225,0.00821,0.05,-0.01841,0.06209,0.0,-0.01046,0.00179,0.05,-0.01352,0.02178,-0.01225,0.00821,0.05,-0.01841,0.06209,0.01649,0.01836,0.05,0.00537,0.15992,True,True,True,True
2024-09-24,央行、金监总局、证监会联合发布一揽子金融政策,801790,0.165801,+,+,True,0.0285,0.0409,0.5,0.5417,5.3671,0.5,True,-,+,True,,,,,,-0.01426,0.00881,0.05,-0.02012,0.06081,0.0,-0.01065,0.0018,0.05,-0.01382,0.02277,-0.01426,0.00881,0.05,-0.02012,0.06081,-0.00249,0.02209,0.05,-0.01415,0.1465,True,True,True,True
2024-09-24,央行、金监总局、证监会联合发布一揽子金融政策,801180,0.017341,+,-,False,0.0385,0.0488,0.3333,0.7917,-5.4717,0.3333,True,-,+,True,,,,,,-0.2256,0.12204,0.05,-0.2481,0.02801,0.0,-0.07564,0.02938,0.084,-0.08569,0.03036,-0.2256,0.12204,0.05,-0.2481,0.02801,-0.47503,0.28963,0.05,-0.51751,-0.01001,False,False,False,False
2024-09-24,央行、金监总局、证监会联合发布一揽子金融政策,801750,0.172284,+,+,True,0.0373,0.0506,0.5417,0.7083,0.9436,0.5417,True,-,+,True,,,,,,-0.08462,0.03905,0.05,-0.10058,0.10395,0.0,-0.03817,0.00899,0.05,-0.04602,0.04467,-0.08462,0.03905,0.05,-0.10058,0.10395,-0.12046,0.08036,0.05,-0.14983,0.24282,True,True,True,True
2024-09-26,政治局会议：促进房地产市场止跌回稳,801180,-0.017305,-,+,False,0.0304,0.0412,0.5833,0.7917,2.4775,0.5833,True,-,+,True,,,,,,-0.0949,0.04419,0.05,-0.11415,0.14736,0.0,-0.04834,0.01192,0.05,-0.05787,0.05218,-0.0949,0.04419,0.05,-0.11415,0.14736,-0.0952,0.07942,0.05,-0.12898,0.35161,False,True,True,True
2024-09-26,政治局会议：促进房地产市场止跌回稳,801710,-0.010046,-,-,True,0.0301,0.0378,0.3333,0.5833,-4.7329,0.3333,True,-,,False,,,,,,-0.08941,0.04554,0.05,-0.09812,0.02585,0.0,-0.03051,0.01031,0.05,-0.03509,0.01776,-0.08941,0.04554,0.05,-0.09812,0.02585,-0.17332,0.09945,0.05,-0.18894,0.03921,False,False,False,False
2024-09-26,政治局会议：促进房地产市场止跌回稳,801780,-0.095562,-,+,False,0.0169,0.0234,0.5833,0.625,2.4012,0.5833,False,+,+,False,,,,,,0.03472,0.00204,0.05,0.02872,0.1127,0.0,-0.0007,0.00023,0.05,-0.0038,0.03202,0.03472,0.00204,0.05,0.02872,0.1127,0.13367,0.00998,0.05,0.12087,0.28304,True,True,True,True
2024-09-27,证监会并购六条：支持上市公司并购重组,801080,0.103524,+,-,False,0.034,0.0509,0.4167,0.7083,-4.5356,0.4167,True,-,+,True,,,,,,-0.10708,0.05335,0.05,-0.11863,0.04419,0.0,-0.03464,0.00972,0.05,-0.04072,0.0295,-0.10708,0.05335,0.05,-0.11863,0.04419,-0.20904,0.12145,0.05,-0.23444,0.08959,False,False,False,False
2024-09-27,证监会并购六条：支持上市公司并购重组,801750,0.10595,+,-,False,0.0385,0.0537,0.4583,0.7083,-4.8304,0.4583,True,-,+,True,,,,,,-0.1405,0.06894,0.05,-0.15614,0.06101,0.0,-0.0544,0.0167,0.05,-0.06323,0.03881,-0.1405,0.06894,0.05,-0.15614,0.06101,-0.27369,0.15637,0.05,-0.30188,0.12225,False,False,False,False
